indicateur_id,atmart_geo_id,pcode_commune,commune,commune_ht,departement,valeur,unite,annee_reference,statut_valeur,niveau_qualite,source,version
IND-ELE-007,HTC-0812,HT0812,Abricots,Abriko,Grande'Anse,5.96,%,2015,A,B,"CEP — résultats définitifs des municipales du 25 octobre 2015 (dossier public du CEP, saisie Atmart)",v1.2026.08
IND-ELE-007,HTC-0523,HT0523,Anse Rouge,Ans Rouj,Artibonite,3.07,%,2015,A,B,"CEP — résultats définitifs des municipales du 25 octobre 2015 (dossier public du CEP, saisie Atmart)",v1.2026.08
IND-ELE-007,HTC-0821,HT0821,Anse d'Hainault,Ansdeno,Grande'Anse,9.76,%,2015,A,B,"CEP — résultats définitifs des municipales du 25 octobre 2015 (dossier public du CEP, saisie Atmart)",v1.2026.08
IND-ELE-007,HTC-0151,HT0151,Anse à Galets,Ansa galè ,Ouest,6.29,%,2015,A,B,"CEP — résultats définitifs des municipales du 25 octobre 2015 (dossier public du CEP, saisie Atmart)",v1.2026.08
IND-ELE-007,HTC-1021,HT1021,Anse-à-Veau,Ansavo,Nippes,10.55,%,2015,A,B,"CEP — résultats définitifs des municipales du 25 octobre 2015 (dossier public du CEP, saisie Atmart)",v1.2026.08
IND-ELE-007,HTC-0141,HT0141,Arcahaie,Akayè,Ouest,9.32,%,2015,A,B,"CEP — résultats définitifs des municipales du 25 octobre 2015 (dossier public du CEP, saisie Atmart)",v1.2026.08
IND-ELE-007,HTC-1024,HT1024,Arnaud,Ano,Nippes,14.02,%,2015,A,B,"CEP — résultats définitifs des municipales du 25 octobre 2015 (dossier public du CEP, saisie Atmart)",v1.2026.08
IND-ELE-007,HTC-0332,HT0332,Bahon,Baron,Nord,5.43,%,2015,A,B,"CEP — résultats définitifs des municipales du 25 octobre 2015 (dossier public du CEP, saisie Atmart)",v1.2026.08
IND-ELE-007,HTC-0221,HT0221,Bainet,Benè,Sud-Est,19.04,%,2015,A,B,"CEP — résultats définitifs des municipales du 25 octobre 2015 (dossier public du CEP, saisie Atmart)",v1.2026.08
IND-ELE-007,HTC-1031,HT1031,Baradères,Baradè,Nippes,13.99,%,2015,A,B,"CEP — résultats définitifs des municipales du 25 octobre 2015 (dossier public du CEP, saisie Atmart)",v1.2026.08
IND-ELE-007,HTC-0632,HT0632,Belladère,Beladè,Centre,9.24,%,2015,A,B,"CEP — résultats définitifs des municipales du 25 octobre 2015 (dossier public du CEP, saisie Atmart)",v1.2026.08
IND-ELE-007,HTC-0351,HT0351,Borgne,Bòn,Nord,3.78,%,2015,A,B,"CEP — résultats définitifs des municipales du 25 octobre 2015 (dossier public du CEP, saisie Atmart)",v1.2026.08
IND-ELE-007,HTC-0623,HT0623,Boucan Carré,Boukan Kare,Centre,12.78,%,2015,A,B,"CEP — résultats définitifs des municipales du 25 octobre 2015 (dossier public du CEP, saisie Atmart)",v1.2026.08
IND-ELE-007,HTC-0142,HT0142,Cabaret,Kabarè,Ouest,5.14,%,2015,A,B,"CEP — résultats définitifs des municipales du 25 octobre 2015 (dossier public du CEP, saisie Atmart)",v1.2026.08
IND-ELE-007,HTC-0714,HT0714,Camp-Perrin,Kanperen,Sud,8.47,%,2015,A,B,"CEP — résultats définitifs des municipales du 25 octobre 2015 (dossier public du CEP, saisie Atmart)",v1.2026.08
IND-ELE-007,HTC-0311,HT0311,Cap-Haïtien,Kap Ayisyen,Nord,4.87,%,2015,A,B,"CEP — résultats définitifs des municipales du 25 octobre 2015 (dossier public du CEP, saisie Atmart)",v1.2026.08
IND-ELE-007,HTC-0113,HT0113,Carrefour,Kafou,Ouest,6.1,%,2015,A,B,"CEP — résultats définitifs des municipales du 25 octobre 2015 (dossier public du CEP, saisie Atmart)",v1.2026.08
