indicateur_id,atmart_geo_id,pcode_commune,commune,commune_ht,departement,valeur,unite,annee_reference,statut_valeur,niveau_qualite,source,version,signal_population
IND-POP-001,HTC-0741,HT0741,Côteaux,Okoto,Sud,25395,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0222,HT0222,Côtes de Fer,Kòtdefè,Sud-Est,63370,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0822,HT0822,Dame Marie,Dam Mari,Grande'Anse,41207,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,ecart_fort
IND-POP-001,HTC-0112,HT0112,Delmas,Dèlma,Ouest,435779,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0544,HT0544,Desdunes,Dedin,Artibonite,37602,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0541,HT0541,Dessalines,Desalin,Artibonite,185387,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0342,HT0342,Dondon,Dondon,Nord,36398,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0512,HT0512,Ennery,Ènri,Artibonite,52529,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0412,HT0412,Ferrier,Ferye,Nord-Est,17054,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-1013,HT1013,Fonds des Nègres,Fon dènèg,Nippes,38319,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0135,HT0135,Fonds-Verrettes,Fonvèrèt,Ouest,54717,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0411,HT0411,Fort-Liberté,Fòlibète,Nord-Est,40129,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0133,HT0133,Ganthier,Gantye,Ouest,65036,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0511,HT0511,Gonaïves,Gonayiv,Artibonite,366051,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0232,HT0232,Grand Gosier,Gran Gozye,Sud-Est,25416,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-1032,HT1032,Grand-Boucan,Gran Boukan,Nippes,6460,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0123,HT0123,Grand-Goâve,Gran Gwav,Ouest,157549,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0331,HT0331,Grande Rivière Du Nord,Grann Rivyè dinò,Nord,43816,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0543,HT0543,Grande Saline,Grand Salin,Artibonite,23598,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0116,HT0116,Gressier,Gresye,Ouest,3987,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,aberrant
IND-POP-001,HTC-0521,HT0521,Gros Morne,Gro Mòn,Artibonite,162808,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0611,HT0611,Hinche,Ench,Centre,163137,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0211,HT0211,Jacmel,Jakmèl,Sud-Est,258099,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0934,HT0934,Jean Rabel,Jan Rabèl,Nord-Ouest,156750,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0811,HT0811,Jérémie,Jeremi,Grande'Anse,155299,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0115,HT0115,Kenscoff,Kenskòf,Ouest,63006,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-1023,HT1023,L'Asile,Lazil,Nippes,45890,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0513,HT0513,L'Estère,Lestè,Artibonite,44802,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0533,HT0533,La Chapelle,Lachapèl,Artibonite,32609,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0912,HT0912,La Tortue,Latòti,Nord-Ouest,40156,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0214,HT0214,La Vallée,Lavale,Sud-Est,47372,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0345,HT0345,La Victoire,La viktwa,Nord,11101,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0631,HT0631,Lascahobas,Laskawobas,Centre,65198,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0752,HT0752,Les Anglais,Anglè yo,Sud,39577,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0711,HT0711,Les Cayes,Okay,Sud,207439,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0823,HT0823,Les Irois,Lèziwa,Grande'Anse,24756,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0361,HT0361,Limbé,Lenbe,Nord,90050,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0313,HT0313,Limonade,Limonad,Nord,61261,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0121,HT0121,Léogâne,Leyogàn,Ouest,233614,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0715,HT0715,Maniche,Manich,Sud,27507,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0212,HT0212,Marigot,Marigo,Sud-Est,92869,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0552,HT0552,Marmelade,Mamelad,Artibonite,39659,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0612,HT0612,Maïssade,Mayisad,Centre,78577,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0323,HT0323,Milot,Milo,Nord,34193,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-1011,HT1011,Miragoâne,Miragwàn,Nippes,70617,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0621,HT0621,Mirebalais,Mibalè,Centre,129573,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0443,HT0443,Mombin Crochu,Monben Krochi,Nord-Est,40343,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0423,HT0423,Mont-Organisé,Montòganize,Nord-Est,24682,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0814,HT0814,Moron,Mowon,Grande'Anse,36686,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0931,HT0931,Môle Saint Nicolas,Mòl Sen Nikola,Nord-Ouest,36005,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0421,HT0421,Ouanaminthe,Wanament,Nord-Est,123320,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-1014,HT1014,Paillant,Payan,Nippes,19644,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,ecart_fort
IND-POP-001,HTC-0413,HT0413,Perches,Pèch,Nord-Est,13700,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0834,HT0834,Pestel,Pestèl,Grande'Anse,48575,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-1022,HT1022,Petit Trou de Nippes,Ti Trou Nip,Nippes,33793,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0122,HT0122,Petit-Goâve,Tigwav,Ouest,194867,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-1012,HT1012,Petite Rivière de Nippes,Ti Rivyè Nip,Nippes,34943,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0542,HT0542,Petite Rivière de l'Artibonite,Ti Rivyè Latibonit,Artibonite,165494,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0344,HT0344,Pignon,Piyon,Nord,46806,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0372,HT0372,Pilate,Pilat,Nord,60535,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0322,HT0322,Plaine du Nord,Plèn dinò,Nord,43982,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0371,HT0371,Plaisance,Plezans,Nord,76929,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-1025,HT1025,Plaisance du Sud,Plezans Disid,Nippes,32168,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0152,HT0152,Pointe à Raquette,Pwent a Rakèt,Ouest,26818,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0352,HT0352,Port-Margot,Pòmago,Nord,52745,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0721,HT0721,Port-Salut,Pò Sali,Sud,25431,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0111,HT0111,Port-au-Prince,Pòtoprens,Ouest,926906,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0911,HT0911,Port-de-Paix,Pòdpè,Nord-Ouest,210942,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0742,HT0742,Port-à-Piment,Pòtapiman,Sud,26647,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0114,HT0114,Pétion-Ville,Petyonvil,Ouest,394895,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0312,HT0312,Quartier Morin,Katye Moren,Nord,29881,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0343,HT0343,Ranquitte,Rankit,Nord,29256,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0743,HT0743,Roche à Bâteau,Ròcha Bato,Sud,28335,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,ecart_fort
IND-POP-001,HTC-0832,HT0832,Roseaux,Rozo,Grande'Anse,41589,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0722,HT0722,Saint Jean du Sud,Sen Jan disid.,Sud,35362,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0732,HT0732,Saint Louis du Sud,Sen Lwi disid,Sud,80295,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0921,HT0921,Saint-Louis du Nord,Sen Lwi dinò,Nord-Ouest,120555,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0531,HT0531,Saint-Marc,Sen Mak,Artibonite,281577,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0551,HT0551,Saint-Michel de l'Attalaye,Sen Michèl Latalay,Artibonite,154615,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0341,HT0341,Saint-Raphaël,Sen Rafayèl,Nord,56607,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0432,HT0432,Sainte Suzanne,Sent sizàn,Nord-Est,32812,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0622,HT0622,Saut d'Eau,Sodo,Centre,52389,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0633,HT0633,Savanette,Savanèt,Centre,46902,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0118,HT0118,Tabarre,Taba,Ouest,141693,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0522,HT0522,Terre Neuve,Tènèv,Artibonite,32784,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0433,HT0433,Terrier Rouge,Tèrye rouj,Nord-Est,35373,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0233,HT0233,Thiotte,Tiòt,Sud-Est,46178,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0642,HT0642,Thomassique,Tomasik,Centre,85148,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0132,HT0132,Thomazeau,Tomazo,Ouest,54753,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-001,HTC-0613,HT0613,Thomonde,Tomond,Centre,85152,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
