indicateur_id,atmart_geo_id,pcode_commune,commune,commune_ht,departement,valeur,unite,annee_reference,statut_valeur,niveau_qualite,source,version,signal_population
IND-POP-009,HTC-0442,HT0442,Carice,karis,Nord-Est,7936,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0113,HT0113,Carrefour,Kafou,Ouest,223653,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0733,HT0733,Cavaillon,Kavayon,Sud,31509,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0213,HT0213,Cayes-Jacmel,Kay Jakmèl,Sud-Est,23904,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0614,HT0614,Cerca Carvajal,Sèka Kavajal,Centre,15560,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0641,HT0641,Cerca La Source,Sèka Lasous,Centre,36251,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0815,HT0815,Chambellan,Chanbelan,Grande'Anse,16943,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0914,HT0914,Chamsolme,Chansòlm,Nord-Ouest,15281,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0713,HT0713,Chantal,Chantal,Sud,20604,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0751,HT0751,Chardonnières,Chadonyè,Sud,16608,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0117,HT0117,Cité Soleil,Site Solèy,Ouest,142853,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0831,HT0831,Corail,Koray,Grande'Anse,13880,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,ecart_fort
IND-POP-009,HTC-0134,HT0134,Cornillon / Grand Bois,Kòniyon / Gran Bwa,Ouest,34078,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0131,HT0131,Croix-Des-Bouquets,Kwadèboukè,Ouest,64367,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,ecart_fort
IND-POP-009,HTC-0741,HT0741,Côteaux,Okoto,Sud,12642,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0222,HT0222,Côtes de Fer,Kòtdefè,Sud-Est,33078,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0822,HT0822,Dame Marie,Dam Mari,Grande'Anse,20289,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,ecart_fort
IND-POP-009,HTC-0112,HT0112,Delmas,Dèlma,Ouest,209663,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0544,HT0544,Desdunes,Dedin,Artibonite,18597,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0541,HT0541,Dessalines,Desalin,Artibonite,91422,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0342,HT0342,Dondon,Dondon,Nord,18290,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0512,HT0512,Ennery,Ènri,Artibonite,25955,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0412,HT0412,Ferrier,Ferye,Nord-Est,8744,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-1013,HT1013,Fonds des Nègres,Fon dènèg,Nippes,18271,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0135,HT0135,Fonds-Verrettes,Fonvèrèt,Ouest,27849,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0411,HT0411,Fort-Liberté,Fòlibète,Nord-Est,19886,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0133,HT0133,Ganthier,Gantye,Ouest,33165,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0511,HT0511,Gonaïves,Gonayiv,Artibonite,174912,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0232,HT0232,Grand Gosier,Gran Gozye,Sud-Est,12393,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-1032,HT1032,Grand-Boucan,Gran Boukan,Nippes,3252,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0123,HT0123,Grand-Goâve,Gran Gwav,Ouest,74593,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0331,HT0331,Grande Rivière Du Nord,Grann Rivyè dinò,Nord,21448,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0543,HT0543,Grande Saline,Grand Salin,Artibonite,12183,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0116,HT0116,Gressier,Gresye,Ouest,2018,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,aberrant
IND-POP-009,HTC-0521,HT0521,Gros Morne,Gro Mòn,Artibonite,79534,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0611,HT0611,Hinche,Ench,Centre,80550,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0211,HT0211,Jacmel,Jakmèl,Sud-Est,126530,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0934,HT0934,Jean Rabel,Jan Rabèl,Nord-Ouest,77617,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0811,HT0811,Jérémie,Jeremi,Grande'Anse,75528,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0115,HT0115,Kenscoff,Kenskòf,Ouest,31723,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-1023,HT1023,L'Asile,Lazil,Nippes,22668,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0513,HT0513,L'Estère,Lestè,Artibonite,21924,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0533,HT0533,La Chapelle,Lachapèl,Artibonite,16213,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0912,HT0912,La Tortue,Latòti,Nord-Ouest,19978,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0214,HT0214,La Vallée,Lavale,Sud-Est,24428,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0345,HT0345,La Victoire,La viktwa,Nord,5460,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0631,HT0631,Lascahobas,Laskawobas,Centre,32171,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0752,HT0752,Les Anglais,Anglè yo,Sud,19708,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0711,HT0711,Les Cayes,Okay,Sud,98534,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0823,HT0823,Les Irois,Lèziwa,Grande'Anse,12790,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0361,HT0361,Limbé,Lenbe,Nord,44436,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0313,HT0313,Limonade,Limonad,Nord,30589,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0121,HT0121,Léogâne,Leyogàn,Ouest,115230,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0715,HT0715,Maniche,Manich,Sud,13911,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0212,HT0212,Marigot,Marigo,Sud-Est,43829,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0552,HT0552,Marmelade,Mamelad,Artibonite,19619,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0612,HT0612,Maïssade,Mayisad,Centre,39378,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0323,HT0323,Milot,Milo,Nord,17090,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-1011,HT1011,Miragoâne,Miragwàn,Nippes,34756,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0621,HT0621,Mirebalais,Mibalè,Centre,64034,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0443,HT0443,Mombin Crochu,Monben Krochi,Nord-Est,20067,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0423,HT0423,Mont-Organisé,Montòganize,Nord-Est,12357,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0814,HT0814,Moron,Mowon,Grande'Anse,18128,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0931,HT0931,Môle Saint Nicolas,Mòl Sen Nikola,Nord-Ouest,18164,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0421,HT0421,Ouanaminthe,Wanament,Nord-Est,61157,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-1014,HT1014,Paillant,Payan,Nippes,9234,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,ecart_fort
IND-POP-009,HTC-0413,HT0413,Perches,Pèch,Nord-Est,6964,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0834,HT0834,Pestel,Pestèl,Grande'Anse,24670,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-1022,HT1022,Petit Trou de Nippes,Ti Trou Nip,Nippes,17368,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0122,HT0122,Petit-Goâve,Tigwav,Ouest,98095,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-1012,HT1012,Petite Rivière de Nippes,Ti Rivyè Nip,Nippes,17259,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0542,HT0542,Petite Rivière de l'Artibonite,Ti Rivyè Latibonit,Artibonite,82113,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0344,HT0344,Pignon,Piyon,Nord,23098,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0372,HT0372,Pilate,Pilat,Nord,28922,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0322,HT0322,Plaine du Nord,Plèn dinò,Nord,21358,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0371,HT0371,Plaisance,Plezans,Nord,37427,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-1025,HT1025,Plaisance du Sud,Plezans Disid,Nippes,16340,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0152,HT0152,Pointe à Raquette,Pwent a Rakèt,Ouest,13890,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0352,HT0352,Port-Margot,Pòmago,Nord,26030,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0721,HT0721,Port-Salut,Pò Sali,Sud,12751,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0111,HT0111,Port-au-Prince,Pòtoprens,Ouest,442982,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0911,HT0911,Port-de-Paix,Pòdpè,Nord-Ouest,101028,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0742,HT0742,Port-à-Piment,Pòtapiman,Sud,12836,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0114,HT0114,Pétion-Ville,Petyonvil,Ouest,194540,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0312,HT0312,Quartier Morin,Katye Moren,Nord,15137,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0343,HT0343,Ranquitte,Rankit,Nord,14864,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0743,HT0743,Roche à Bâteau,Ròcha Bato,Sud,13758,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,ecart_fort
IND-POP-009,HTC-0832,HT0832,Roseaux,Rozo,Grande'Anse,20791,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0722,HT0722,Saint Jean du Sud,Sen Jan disid.,Sud,17915,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0732,HT0732,Saint Louis du Sud,Sen Lwi disid,Sud,39147,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0921,HT0921,Saint-Louis du Nord,Sen Lwi dinò,Nord-Ouest,57515,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0531,HT0531,Saint-Marc,Sen Mak,Artibonite,135372,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0551,HT0551,Saint-Michel de l'Attalaye,Sen Michèl Latalay,Artibonite,74883,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0341,HT0341,Saint-Raphaël,Sen Rafayèl,Nord,28203,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0432,HT0432,Sainte Suzanne,Sent sizàn,Nord-Est,16798,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0622,HT0622,Saut d'Eau,Sodo,Centre,26392,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0633,HT0633,Savanette,Savanèt,Centre,23263,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0118,HT0118,Tabarre,Taba,Ouest,67946,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0522,HT0522,Terre Neuve,Tènèv,Artibonite,16158,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0433,HT0433,Terrier Rouge,Tèrye rouj,Nord-Est,17826,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0233,HT0233,Thiotte,Tiòt,Sud-Est,22832,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0642,HT0642,Thomassique,Tomasik,Centre,41698,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0132,HT0132,Thomazeau,Tomazo,Ouest,28353,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-009,HTC-0613,HT0613,Thomonde,Tomond,Centre,42861,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
