indicateur_id,atmart_geo_id,pcode_commune,commune,commune_ht,departement,valeur,unite,annee_reference,statut_valeur,niveau_qualite,source,version
IND-EDU-003,HTC-0812,HT0812,Abricots,Abriko,Grande'Anse,6,nombre,2022,A,C,OCHA Haïti — institutions scolaires (2022),v1.2026.07
IND-EDU-003,HTC-0821,HT0821,Anse d'Hainault,Ansdeno,Grande'Anse,13,nombre,2022,A,C,OCHA Haïti — institutions scolaires (2022),v1.2026.07
IND-EDU-003,HTC-1021,HT1021,Anse-à-Veau,Ansavo,Nippes,26,nombre,2022,A,C,OCHA Haïti — institutions scolaires (2022),v1.2026.07
IND-EDU-003,HTC-0731,HT0731,Aquin,Aken,Sud,28,nombre,2022,A,C,OCHA Haïti — institutions scolaires (2022),v1.2026.07
IND-EDU-003,HTC-1024,HT1024,Arnaud,Ano,Nippes,11,nombre,2022,A,C,OCHA Haïti — institutions scolaires (2022),v1.2026.07
IND-EDU-003,HTC-0723,HT0723,Arniquet,Anikè,Sud,11,nombre,2022,A,C,OCHA Haïti — institutions scolaires (2022),v1.2026.07
IND-EDU-003,HTC-1031,HT1031,Baradères,Baradè,Nippes,19,nombre,2022,A,C,OCHA Haïti — institutions scolaires (2022),v1.2026.07
IND-EDU-003,HTC-0833,HT0833,Beaumont,Bomon,Grande'Anse,21,nombre,2022,A,C,OCHA Haïti — institutions scolaires (2022),v1.2026.07
IND-EDU-003,HTC-0813,HT0813,Bonbon,Trou Bonbon,Grande'Anse,4,nombre,2022,A,C,OCHA Haïti — institutions scolaires (2022),v1.2026.07
IND-EDU-003,HTC-0714,HT0714,Camp-Perrin,Kanperen,Sud,15,nombre,2022,A,C,OCHA Haïti — institutions scolaires (2022),v1.2026.07
IND-EDU-003,HTC-0733,HT0733,Cavaillon,Kavayon,Sud,14,nombre,2022,A,C,OCHA Haïti — institutions scolaires (2022),v1.2026.07
IND-EDU-003,HTC-0815,HT0815,Chambellan,Chanbelan,Grande'Anse,6,nombre,2022,A,C,OCHA Haïti — institutions scolaires (2022),v1.2026.07
IND-EDU-003,HTC-0713,HT0713,Chantal,Chantal,Sud,13,nombre,2022,A,C,OCHA Haïti — institutions scolaires (2022),v1.2026.07
IND-EDU-003,HTC-0751,HT0751,Chardonnières,Chadonyè,Sud,21,nombre,2022,A,C,OCHA Haïti — institutions scolaires (2022),v1.2026.07
