indicateur_id,atmart_geo_id,pcode_commune,commune,commune_ht,departement,valeur,unite,annee_reference,statut_valeur,niveau_qualite,source,version
IND-BAT-001,HTC-0812,HT0812,Abricots,Abriko,Grande'Anse,4001.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0321,HT0321,Acul du Nord,Akil dinò,Nord,14395.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0523,HT0523,Anse Rouge,Ans Rouj,Artibonite,11018.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0821,HT0821,Anse d'Hainault,Ansdeno,Grande'Anse,4225.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0151,HT0151,Anse à Galets,Ansa galè ,Ouest,14161.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0922,HT0922,Anse-à-Foleur,Ansafolè,Nord-Ouest,2955.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0234,HT0234,Anse-à-Pître,Ansapit,Sud-Est,5802.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-1021,HT1021,Anse-à-Veau,Ansavo,Nippes,6256.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0731,HT0731,Aquin,Aken,Sud,30798.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0141,HT0141,Arcahaie,Akayè,Ouest,36683.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-1024,HT1024,Arnaud,Ano,Nippes,3932.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0723,HT0723,Arniquet,Anikè,Sud,3633.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0332,HT0332,Bahon,Baron,Nord,3210.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0932,HT0932,Baie de Henne,Bèdeyèn,Nord-Ouest,3764.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0221,HT0221,Bainet,Benè,Sud-Est,13100.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-1031,HT1031,Baradères,Baradè,Nippes,4847.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0362,HT0362,Bas Limbé,Ba Lenbe,Nord,6068.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0913,HT0913,Bassin Bleu,Basenble,Nord-Ouest,9578.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0833,HT0833,Beaumont,Bomon,Grande'Anse,3760.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0632,HT0632,Belladère,Beladè,Centre,19348.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0231,HT0231,Belle-Anse,Bèlans,Sud-Est,12629.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0933,HT0933,Bombardopolis,Bonbadopolis,Nord-Ouest,5163.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0813,HT0813,Bonbon,Trou Bonbon,Grande'Anse,1436.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0351,HT0351,Borgne,Bòn,Nord,6152.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0623,HT0623,Boucan Carré,Boukan Kare,Centre,11990.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0142,HT0142,Cabaret,Kabarè,Ouest,29581.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0714,HT0714,Camp-Perrin,Kanperen,Sud,10387.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0311,HT0311,Cap-Haïtien,Kap Ayisyen,Nord,56550.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0422,HT0422,Capotille,Kapotiy,Nord-Est,4084.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0434,HT0434,Caracol,Karakòl,Nord-Est,4539.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0442,HT0442,Carice,karis,Nord-Est,3003.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0113,HT0113,Carrefour,Kafou,Ouest,70802.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0733,HT0733,Cavaillon,Kavayon,Sud,10203.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0213,HT0213,Cayes-Jacmel,Kay Jakmèl,Sud-Est,10324.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0614,HT0614,Cerca Carvajal,Sèka Kavajal,Centre,4158.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0641,HT0641,Cerca La Source,Sèka Lasous,Centre,11252.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0815,HT0815,Chambellan,Chanbelan,Grande'Anse,2919.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0914,HT0914,Chamsolme,Chansòlm,Nord-Ouest,3868.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0713,HT0713,Chantal,Chantal,Sud,5334.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0751,HT0751,Chardonnières,Chadonyè,Sud,3219.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0117,HT0117,Cité Soleil,Site Solèy,Ouest,28321.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0831,HT0831,Corail,Koray,Grande'Anse,3040.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0134,HT0134,Cornillon / Grand Bois,Kòniyon / Gran Bwa,Ouest,9375.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0131,HT0131,Croix-Des-Bouquets,Kwadèboukè,Ouest,176930.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0741,HT0741,Côteaux,Okoto,Sud,3375.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0222,HT0222,Côtes de Fer,Kòtdefè,Sud-Est,8641.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0822,HT0822,Dame Marie,Dam Mari,Grande'Anse,4215.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0112,HT0112,Delmas,Dèlma,Ouest,60375.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
IND-BAT-001,HTC-0544,HT0544,Desdunes,Dedin,Artibonite,6561.0,bâtiments,2023,A,B,Google Open Buildings v3 (CC BY 4.0),v1.2026.08
